queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       224,   2179129,       100,         0,     10328,         0,      0.04,      0.04,      0.00
       225,   2189357,       100,         0,      5137,         0,      0.04,      0.04,      0.00
       226,   2166551,       100,         0,     22906,         0,      0.05,      0.04,      0.00
       227,   2182411,       100,         0,      7046,         0,      0.04,      0.04,      0.00
       228,   2149276,       100,         0,     40181,         0,      0.05,      0.05,      0.00
       229,   2183471,       100,         0,      5986,         0,      0.04,      0.04,      0.00
       230,   2189355,        97,         5,    703455,         0,      0.43,      0.39,      0.00
       231,   2170715,       100,         0,     18742,         0,      0.05,      0.05,      0.00
       232,   2174107,       100,         0,     15350,         0,      0.05,      0.04,      0.00
       233,   2173031,       100,         0,     16424,         0,      0.05,      0.04,      0.00
       234,   2163771,       100,         0,     25686,         0,      0.05,      0.04,      0.00
       235,   2171778,       100,         0,     17677,         0,      0.05,      0.04,      0.00
       236,   2189357,       100,         0,      1430,         0,      0.04,      0.04,      0.00
       237,   2189357,       100,         0,      3280,         0,      0.04,      0.04,      0.00
       238,   2089343,       100,         0,    100114,         0,      0.08,      0.07,      0.00
       239,   2180578,       100,         0,      8878,         0,      0.04,      0.04,      0.00
       240,   2154772,       100,         0,     34685,         0,      0.05,      0.05,      0.00
       241,   2159199,       100,         0,     30258,         0,      0.05,      0.04,      0.00
       242,   2189356,        99,         2,     20335,         0,      0.07,      0.04,      0.00
       243,   2189357,       100,         0,     11787,         0,      0.04,      0.04,      0.00
       244,   1926191,       100,         0,    263266,         0,      0.13,      0.13,      0.00
       245,   2183935,       100,         0,      5522,         0,      0.04,      0.04,      0.00
       246,   2189351,        99,         7,    871172,         0,      0.29,      0.26,      0.00
       247,   1975444,       100,         0,    214013,         0,      0.11,      0.11,      0.00
       248,   2185565,       100,         0,      3892,         0,      0.04,      0.04,      0.00
       249,   2126292,       100,         0,     63165,         0,      0.05,      0.04,      0.00
       250,   2187032,       100,         0,      2425,         0,      0.04,      0.04,      0.00
       251,   2172548,       100,         0,     16909,         0,      0.04,      0.04,      0.00
       252,   2141441,       100,         0,     48016,         0,      0.05,      0.05,      0.00
       253,   2189357,       100,         0,      7067,         0,      0.04,      0.04,      0.00
       254,   2188748,       100,         0,       707,         0,      0.04,      0.03,      0.00
       255,   2189352,        98,         7,    440844,         0,      0.23,      0.16,      0.00
       256,   2189357,       100,         0,      3705,         0,      0.04,      0.04,      0.00
       257,   2133859,       100,         0,     55598,         0,      0.05,      0.04,      0.00
       258,   2189357,       100,         0,   2189457,         0,      0.87,      0.86,      0.00
       259,   2189335,        93,        29,    784193,         0,      0.22,      0.12,      0.00
       260,   2189356,        99,         2,      7826,         0,      0.07,      0.04,      0.00
       261,   2189357,       100,         0,    122040,         0,      0.05,      0.05,      0.00
       262,   1181360,       100,         0,   1008097,         0,      0.20,      0.20,      0.00
       263,   2184736,       100,         0,      4721,         0,      0.04,      0.04,      0.00
       264,   2186219,       100,         0,      3238,         0,      0.04,      0.04,      0.00
       265,   2186032,       100,         0,      3425,         0,      0.04,      0.04,      0.00
       266,   2189357,       100,         0,   2189457,         0,      0.13,      0.13,      0.00
       267,   2186582,       100,         0,      2875,         0,      0.04,      0.04,      0.00
       268,   2189357,       100,         0,    267668,         0,      0.06,      0.06,      0.00
       269,   2149950,       100,         0,     39507,         0,      0.04,      0.04,      0.00
       270,   1959597,       100,         0,    229860,         0,      0.10,      0.09,      0.00
       271,   2187001,       100,         0,      2456,         0,      0.04,      0.04,      0.00
       272,   2189355,        99,         3,     32710,         0,      0.11,      0.04,      0.00
       273,   1457700,       100,         0,    731757,         0,      0.10,      0.09,      0.00
       274,   2189357,       100,         0,      2455,         0,      0.04,      0.04,      0.00
       275,   2189356,        99,         2,    247200,         0,      0.11,      0.05,      0.00
       276,   2189356,        99,         2,     31737,         0,      0.08,      0.04,      0.00
       277,   2189357,       100,         0,      4559,         0,      0.04,      0.04,      0.00
       278,   2085283,       100,         0,    104174,         0,      0.05,      0.04,      0.00
       279,   2189357,       100,         0,      3992,         0,      0.04,      0.04,      0.00
       280,   1758700,       100,         0,    430757,         0,      0.07,      0.07,      0.00
       281,   2182813,       100,         0,      6644,         0,      0.04,      0.04,      0.00
       282,   2178416,       100,         0,     11041,         0,      0.04,      0.04,      0.00
       283,   2185719,       100,         0,      3738,         0,      0.04,      0.04,      0.00
       284,   2183876,       100,         0,      5581,         0,      0.04,      0.04,      0.00
       285,   2186095,       100,         0,      3362,         0,      0.04,      0.04,      0.00
       286,   2166167,       100,         0,     23290,         0,      0.04,      0.04,      0.00
       287,   2168343,       100,         0,     21114,         0,      0.04,      0.04,      0.00
       288,   2058979,       100,         0,    130478,         0,      0.06,      0.06,      0.00
       289,   2189357,       100,         0,   2189457,         0,      0.13,      0.13,      0.00
       290,   2189357,       100,         0,      7907,         0,      0.04,      0.04,      0.00
       291,   2141367,       100,         0,     48090,         0,      0.04,      0.04,      0.00
       292,   2189356,        99,         2,     13953,         0,      0.07,      0.04,      0.00
       293,   2189357,       100,         0,      2365,         0,      0.04,      0.04,      0.00
       294,   1889792,       100,         0,    299665,         0,      0.08,      0.08,      0.00
       295,   1711073,       100,         0,    478381,         0,      0.13,      0.12,      0.00
       296,   2189357,       100,         0,      2110,         0,      0.04,      0.04,      0.00
       297,   2189357,       100,         0,    111104,         0,      0.05,      0.05,      0.00
       298,   2168538,       100,         0,     20919,         0,      0.04,      0.04,      0.00
       299,   2178965,       100,         0,     10492,         0,      0.04,      0.04,      0.00
