queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       520,   1334680,       100,         0,    854777,         0,      1.29,      1.28,      0.00
       521,   2094333,       100,         0,     95124,         0,      0.34,      0.32,      0.00
       522,   2064880,       100,         0,    124577,         0,      0.31,      0.30,      0.00
       523,   1974080,       100,         0,    215377,         0,      0.39,      0.38,      0.00
       524,   1583777,       100,         0,    605680,         0,      0.64,      0.62,      0.00
       525,   2171742,       100,         0,     17715,         0,      0.18,      0.17,      0.00
       526,   2189357,       100,         0,    261461,         0,      0.44,      0.43,      0.00
       527,   2063830,       100,         0,    125627,         0,      0.36,      0.35,      0.00
       528,   2029734,       100,         0,    159723,         0,      0.29,      0.28,      0.00
       529,   1946558,       100,         0,    242899,         0,      0.42,      0.41,      0.00
       530,   1785666,       100,         0,    403791,         0,      0.95,      0.94,      0.00
       531,   1880369,       100,         0,    309088,         0,      0.39,      0.37,      0.00
       532,   2189357,       100,         0,    151879,         0,      0.30,      0.28,      0.00
       533,   1825775,       100,         0,    363682,         0,      0.40,      0.39,      0.00
       534,   1574052,       100,         0,    615405,         0,      1.24,      1.23,      0.00
       535,   2060891,       100,         0,    128566,         0,      0.33,      0.31,      0.00
       536,   1708192,       100,         0,    481265,         0,      0.55,      0.54,      0.00
       537,   1683743,       100,         0,    505714,         0,      0.52,      0.51,      0.00
       538,   1255876,       100,         0,    933581,         0,      1.80,      1.79,      0.00
       539,   1984468,       100,         0,    204989,         0,      0.38,      0.36,      0.00
       540,   1986293,       100,         0,    203164,         0,      0.34,      0.33,      0.00
       541,   1800679,       100,         0,    388778,         0,      0.42,      0.40,      0.00
       542,   1422848,       100,         0,    766609,         0,      0.66,      0.65,      0.00
       543,   1897301,       100,         0,    292156,         0,      0.36,      0.35,      0.00
       544,   1801935,       100,         0,    387522,         0,      0.42,      0.41,      0.00
       545,   2189357,       100,         0,      3867,         0,      0.22,      0.20,      0.00
       546,   2106484,       100,         0,     82973,         0,      0.31,      0.31,      0.00
       547,   1999216,       100,         0,    190241,         0,      0.39,      0.38,      0.00
       548,   2189356,        99,         2,    664809,         0,      0.97,      0.84,      0.00
       549,   1121726,       100,         0,   1067731,         0,      1.16,      1.16,      0.00
       550,   2189357,       100,         0,    317255,         0,      0.92,      0.90,      0.00
       551,   1755245,       100,         0,    434212,         0,      0.68,      0.67,      0.00
       552,   2189357,       100,         0,    213483,         0,      0.38,      0.37,      0.00
       553,   2189357,       100,         0,    147880,         0,      0.32,      0.31,      0.00
       554,   2164870,       100,         0,     24587,         0,      0.25,      0.24,      0.00
       555,   1884794,       100,         0,    304663,         0,      0.55,      0.54,      0.00
       556,   1529853,       100,         0,    659604,         0,      0.67,      0.66,      0.00
       557,   2189357,       100,         0,    336461,         0,      0.46,      0.45,      0.00
       558,   2189357,       100,         0,    289481,         0,      0.40,      0.39,      0.00
       559,   2159831,       100,         0,     29626,         0,      0.26,      0.25,      0.00
       560,   1971992,       100,         0,    217465,         0,      0.44,      0.43,      0.00
       561,   2020666,       100,         0,    168791,         0,      0.38,      0.37,      0.00
       562,    810254,       100,         0,   1379203,         0,      2.90,      2.89,      0.00
       563,   1664777,       100,         0,    524680,         0,      0.80,      0.79,      0.00
       564,   2189357,       100,         0,    380728,         0,      0.81,      0.80,      0.00
       565,   2058032,       100,         0,    131425,         0,      0.36,      0.35,      0.00
       566,   2090704,       100,         0,     98753,         0,      0.34,      0.32,      0.00
       567,   2034811,       100,         0,    154646,         0,      0.33,      0.32,      0.00
       568,   2057871,       100,         0,    131586,         0,      0.36,      0.35,      0.00
       569,   2064428,       100,         0,    125029,         0,      0.34,      0.32,      0.00
       570,   2189354,        99,         4,    345073,         0,      0.47,      0.36,      0.00
       571,    972666,       100,         0,   1216791,         0,      2.28,      2.27,      0.00
       572,   1418113,       100,         0,    771344,         0,      0.95,      0.94,      0.00
       573,   2189356,        99,         2,    620962,         0,      0.84,      0.77,      0.00
       574,   2189356,        97,         4,    422167,         0,      0.76,      0.68,      0.00
       575,    956032,       100,         0,   1233425,         0,      1.96,      1.96,      0.00
       576,   2174381,       100,         0,     15076,         0,      0.21,      0.20,      0.00
       577,   1922978,       100,         0,    266479,         0,      0.42,      0.41,      0.00
       578,   2062777,       100,         0,    126680,         0,      0.41,      0.39,      0.00
       579,   1816723,       100,         0,    372734,         0,      0.50,      0.48,      0.00
       580,   1668547,       100,         0,    520910,         0,      0.68,      0.67,      0.00
       581,   2068084,       100,         0,    121373,         0,      0.34,      0.33,      0.00
       582,   2189355,        99,         3,    463155,         0,      0.52,      0.43,      0.00
       583,   2136489,       100,         0,     52968,         0,      0.22,      0.22,      0.00
       584,   2189357,       100,         0,     33947,         0,      0.25,      0.24,      0.00
       585,   2189357,       100,         0,    266642,         0,      0.35,      0.34,      0.00
       586,   2127600,       100,         0,     61857,         0,      0.29,      0.27,      0.00
       587,   2142496,       100,         0,     46961,         0,      0.24,      0.23,      0.00
       588,   2189357,       100,         0,    193268,         0,      0.35,      0.33,      0.00
       589,   2189356,        97,         4,    310058,         0,      0.38,      0.30,      0.00
       590,   1214047,       100,         0,    975410,         0,      1.61,      1.61,      0.00
       591,   2189356,        99,         2,   1444510,         0,      2.85,      2.77,      0.00
       592,   1411885,       100,         0,    777572,         0,      1.26,      1.26,      0.00
       593,   2189357,       100,         0,    179619,         0,      0.37,      0.35,      0.00
       594,   1183249,       100,         0,   1006208,         0,      1.69,      1.68,      0.00
       595,   2037332,       100,         0,    152125,         0,      0.38,      0.37,      0.00
       596,   1856456,       100,         0,    333001,         0,      0.48,      0.47,      0.00
       597,   1793261,       100,         0,    396196,         0,      0.55,      0.54,      0.00
       598,   2189357,       100,         0,      3539,         0,      0.18,      0.17,      0.00
       599,   1929302,       100,         0,    260155,         0,      0.45,      0.45,      0.00
       600,   2189356,        98,         3,   1288650,         0,      1.78,      1.64,      0.00
       601,   1998955,       100,         0,    190502,         0,      0.38,      0.37,      0.00
