queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       326,    775620,       100,         0,   1413837,         0,      0.09,      0.08,      0.00
       327,   2100394,       100,         0,     89063,         0,      0.03,      0.03,      0.00
       328,   1623296,       100,         0,    566161,         0,      0.05,      0.05,      0.00
       329,   2189357,       100,         0,    424725,         0,      0.05,      0.04,      0.00
       330,   1945731,       100,         0,    243726,         0,      0.04,      0.03,      0.00
       331,   1896972,       100,         0,    292485,         0,      0.04,      0.04,      0.00
       332,   2137968,       100,         0,     51489,         0,      0.03,      0.02,      0.00
       333,   2189357,       100,         0,    124917,         0,      0.03,      0.03,      0.00
       334,   1972573,       100,         0,    216884,         0,      0.04,      0.03,      0.00
       335,   1745193,       100,         0,    444264,         0,      0.05,      0.04,      0.00
       336,   1800331,       100,         0,    389126,         0,      0.05,      0.04,      0.00
       337,   2150481,       100,         0,     38976,         0,      0.03,      0.02,      0.00
       338,   1944289,       100,         0,    245168,         0,      0.04,      0.03,      0.00
       339,   1642239,       100,         0,    547218,         0,      0.05,      0.05,      0.00
       340,   2189357,       100,         0,    141497,         0,      0.03,      0.03,      0.00
       341,   2104544,       100,         0,     84913,         0,      0.03,      0.02,      0.00
       342,   1793149,       100,         0,    396308,         0,      0.05,      0.04,      0.00
       343,   2189356,        99,         2,    195699,         0,      0.05,      0.03,      0.00
       344,   2022932,       100,         0,    166525,         0,      0.04,      0.03,      0.00
       345,   1990083,       100,         0,    199374,         0,      0.04,      0.03,      0.00
       346,   2189357,       100,         0,     65209,         0,      0.03,      0.02,      0.00
       347,   2140564,       100,         0,     48893,         0,      0.03,      0.02,      0.00
       348,   2189357,       100,         0,    112629,         0,      0.03,      0.02,      0.00
       349,   2110373,       100,         0,     79069,         0,      0.03,      0.03,      0.00
       350,   2189357,       100,         0,    123206,         0,      0.03,      0.03,      0.00
       351,   2189356,        99,         2,    168490,         0,      0.05,      0.03,      0.00
       352,   2189355,        99,         3,    139261,         0,      0.05,      0.02,      0.00
